0.5 0.30000000000000004 0.005657333333333334 0.0007531997795555556
0.5 0.4 0.011619333333333332 0.0013178715595555557
0.5 0.5 0.14940766666666666 0.00044854444122222406
0.5 0.6 0.256123 2.77147043333259e-05
0.5 0.7000000000000001 0.28961000000000003 2.3200633333317344e-05
0.5 0.8 0.3108463333333333 2.5419619888916722e-05
0.5 0.9 0.3280303333333333 2.607444655555735e-05
0.5 1.0 0.34193966666666664 3.005312655558756e-05
0.6 0.1 0.0014026666666666666 0.00018884645955555556
0.6 0.2 0.0019413333333333333 0.0002493208915555556
0.6 0.30000000000000004 0.0028083333333333333 0.0003314185638888889
0.6 0.4 0.005096333333333334 0.0005557094198888889
0.6 0.5 0.015579333333333334 0.0013952173728888888
0.6 0.6 0.18834666666666666 9.120162222222422e-05
0.6 0.7000000000000001 0.25141166666666664 2.5911497222239066e-05
0.6 0.8 0.28093100000000004 2.959067233331003e-05
0.6 0.9 0.30111733333333335 3.698116622220804e-05
0.6 1.0 0.3166333333333333 3.908062222222897e-05
0.7000000000000001 0.1 0.0008973333333333333 0.00010074919288888888
0.7000000000000001 0.2 0.0011253333333333332 0.00011944489155555557
0.7000000000000001 0.30000000000000004 0.0017043333333333335 0.00018411401455555555
0.7000000000000001 0.4 0.0025036666666666666 0.0002360691532222222
0.7000000000000001 0.5 0.004826666666666667 0.00048180362222222215
0.7000000000000001 0.6 0.019431 0.0013412023390000003
0.7000000000000001 0.7000000000000001 0.19840366666666664 4.051988655556088e-05
0.7000000000000001 0.8 0.24679433333333337 3.348833455554118e-05
0.7000000000000001 0.9 0.2725606666666667 4.582498622222875e-05
0.7000000000000001 1.0 0.289917 5.414107766667231e-05
0.8 0.1 0.00047999999999999996 3.695980000000001e-05
0.8 0.2 0.0006933333333333333 5.566735555555556e-05
0.8 0.30000000000000004 0.0009380000000000001 7.470902266666667e-05
0.8 0.4 0.0014290000000000001 0.00011044012566666667
0.8 0.5 0.0021086666666666667 0.00016217072488888888
0.8 0.6 0.005017000000000001 0.0003290807443333333
0.8 0.7000000000000001 0.06506566666666667 0.0009101869878888882
0.8 0.8 0.20591 4.6621366666659e-05
0.8 0.9 0.24150133333333335 7.381273155553786e-05
0.8 1.0 0.2627266666666667 7.749915555552156e-05
0.9 0.1 0.00022566666666666666 1.017284122222222e-05
0.9 0.2 0.00029666666666666665 1.4173788888888889e-05
0.9 0.30000000000000004 0.00039400000000000004 1.8808364e-05
0.9 0.4 0.0005059999999999999 2.394903066666667e-05
0.9 0.5 0.000792 3.6433336e-05
0.9 0.6 0.0014140000000000001 6.171280400000001e-05
0.9 0.7000000000000001 0.005501999999999999 0.0002365115293333334
0.9 0.8 0.14453066666666667 6.001165955555471e-05
0.9 0.9 0.20734033333333335 0.00015402620655554505
0.9 1.0 0.23488633333333334 0.00015523691322221617
1.0 0.1 1.8e-05 9.687600000000001e-08
1.0 0.2 3.633333333333334e-05 3.1577988888888887e-07
1.0 0.30000000000000004 8.533333333333334e-05 1.0660515555555553e-06
1.0 0.4 0.00010433333333333334 1.6809478888888888e-06
1.0 0.5 0.00018266666666666664 3.2389662222222224e-06
1.0 0.6 0.0003836666666666666 6.479166555555555e-06
1.0 0.7000000000000001 0.0009403333333333334 1.7274606555555556e-05
1.0 0.8 0.024880666666666666 8.779462622222228e-05
1.0 0.9 0.16709566666666667 0.0004713032812222219
1.0 1.0 0.206841 0.0003515927523333323
